surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,cp_data,lesion_1_site,lesion_1_type,lesion_1_subtype,lesion_1_specific,num_lesions
yes,adult,37.7,80.0,25.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,absent,none,slight,more_1_liter,5.0,decreased,normal,50.0,55.0,serosanguious,2.0,lived,yes,no,4,2,0,6,1
yes,adult,38.2,100.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,significant,more_1_liter,5.0,absent,distend_small,52.0,6.6,nan,2.3,lived,yes,no,2,1,2,4,1
yes,adult,37.7,120.0,28.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,none,none,5.0,decreased,distend_large,65.0,7.0,serosanguious,2.3,died,yes,yes,4,2,0,5,1
yes,adult,38.2,76.0,25.0,cool,reduced,nan,nan,nan,absent,severe,slight,none,5.0,decreased,distend_large,45.0,7.5,nan,2.3,euthanized,yes,no,11,1,2,4,1
yes,young,38.8,150.0,50.0,normal,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,slight,none,none,5.0,decreased,distend_large,50.0,6.2,nan,2.3,died,yes,no,4,2,0,7,1
yes,adult,38.0,36.0,16.0,cool,normal,normal_pink,less_3_sec,severe_pain,normal,slight,significant,more_1_liter,2.0,decreased,distend_large,37.0,75.0,cloudy,1.0,euthanized,no,no,3,1,1,1,1
no,adult,36.9,50.0,40.0,warm,reduced,pale_pink,less_3_sec,alert,hypomotile,slight,significant,none,7.0,decreased,distend_large,37.5,6.5,nan,2.3,lived,no,no,3,1,1,1,1
no,adult,37.8,40.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,none,5.0,normal,normal,37.0,6.8,nan,2.3,lived,no,no,0,0,0,0,0
no,adult,38.2,56.0,40.0,cool,reduced,normal_pink,less_3_sec,depressed,absent,moderate,slight,less_1_liter,7.5,decreased,distend_large,47.0,7.2,clear,2.5,lived,no,yes,8,3,0,0,1
yes,adult,38.6,48.0,12.0,cool,normal,normal_pink,nan,alert,hypermotile,slight,slight,none,5.0,decreased,distend_large,36.0,67.0,nan,2.3,lived,no,no,0,0,0,0,0
no,adult,40.0,78.0,25.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,none,none,none,5.0,absent,normal,66.0,6.5,nan,2.3,died,yes,yes,8,4,0,0,1
yes,adult,38.2,70.0,16.0,cool,absent,bright_red,more_3_sec,depressed,hypomotile,slight,slight,none,5.0,absent,distend_large,60.0,7.5,nan,2.3,died,yes,no,1,4,0,0,1
yes,adult,38.2,72.0,18.0,cool,normal,nan,nan,nan,nan,slight,slight,none,5.0,decreased,distend_large,35.0,6.4,nan,2.3,lived,yes,no,3,1,2,4,1
no,adult,38.5,54.0,25.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,none,5.0,normal,distend_large,40.0,6.8,cloudy,7.0,lived,no,yes,0,0,0,0,0
yes,adult,38.5,66.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,5.0,absent,distend_large,40.0,6.7,clear,2.3,lived,yes,yes,3,1,1,10,1
no,adult,37.8,82.0,12.0,cool,normal,normal_pink,more_3_sec,severe_pain,nan,moderate,none,more_1_liter,5.0,decreased,distend_large,50.0,7.0,nan,2.3,euthanized,yes,no,2,2,0,5,1
no,young,39.5,84.0,30.0,cool,normal,nan,less_3_sec,nan,nan,slight,slight,none,5.0,decreased,distend_large,28.0,5.0,nan,2.3,lived,no,no,0,0,0,0,0
yes,adult,38.2,64.0,25.0,cool,normal,nan,nan,nan,nan,slight,slight,none,5.0,decreased,distend_large,45.0,7.5,nan,2.3,lived,yes,no,2,1,2,4,1
yes,adult,38.0,50.0,36.0,cool,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,none,5.0,decreased,distend_large,39.0,6.6,clear,5.3,lived,yes,yes,8,4,0,0,1
no,adult,38.6,45.0,16.0,warm,normal,bright_pink,less_3_sec,alert,hypermotile,slight,slight,none,5.0,normal,normal,43.0,58.0,nan,2.3,lived,no,no,0,0,0,0,0
yes,adult,38.9,80.0,44.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.0,decreased,normal,54.0,6.5,serosanguious,2.3,died,yes,no,7,1,1,1,1
yes,adult,37.0,66.0,20.0,normal,reduced,bright_pink,less_3_sec,severe_pain,hypomotile,moderate,none,none,5.0,normal,distend_large,35.0,6.9,cloudy,2.3,died,yes,no,3,1,1,10,1
yes,adult,38.2,78.0,24.0,cool,reduced,pale_pink,less_3_sec,nan,hypomotile,slight,slight,none,5.0,decreased,distend_small,43.0,62.0,nan,2.0,euthanized,no,no,2,2,0,9,1
no,adult,38.5,40.0,16.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,none,slight,none,5.0,decreased,distend_large,37.0,67.0,nan,2.3,lived,no,no,0,0,0,0,0
yes,adult,38.2,120.0,70.0,cool,normal,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,none,5.0,decreased,distend_large,55.0,65.0,nan,2.3,euthanized,no,no,3,2,0,5,1
no,adult,37.2,72.0,24.0,cool,normal,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,significant,none,5.0,absent,distend_small,44.0,7.5,serosanguious,3.3,euthanized,yes,yes,2,2,0,8,1
yes,adult,37.5,72.0,30.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,slight,none,5.0,decreased,distend_large,60.0,6.8,nan,2.3,died,yes,no,3,2,0,5,1
yes,adult,36.5,100.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,none,5.0,absent,distend_small,50.0,6.0,serosanguious,3.4,lived,yes,yes,2,2,0,8,1
yes,adult,37.2,40.0,20.0,cool,normal,nan,nan,nan,nan,slight,slight,none,5.0,absent,normal,36.0,62.0,clear,1.0,euthanized,no,no,6,1,1,2,1
